,site_reference_number,facility_id,hvac_system_id,heating_system_type,heating_system_type_other,primary_heat_fuel,aux_heat,electric_resistance_heat_type,total_hvac_heating_capacity_kbtu,facility_heating_capacity_fraction,facility_heating_capacity_rank,regional_heated_sqft_represented,total_hvac_cooling_capacity_kbtu,facility_cooling_capacity_fraction,facility_cooling_capacity_rank,regional_cooled_sqft_represented,cooling_system_type,cooling_system_type_other,hydronic_heating,hydronic_cooling,hydronic_heating_or_cooling,avg_hours_per_week,airflow_capacity,system_primary_heat,system_primary_cool,primary_ventilation_source,num_identical_units,system_age_years,type_manufacturer,type_model,zone_type,heat_pump_type,component_vent_other,fan_supply_vfd,fan_supply_hp,fan,total_return_exhaust_fan_hp,supply_control_method,ventilation_outside_air,ventilation_exhaust,controls_comm_types,heat_cool_vent,component_heat_exchange,boiler_fuel_type,chiller_type,primary_building_type_facility,detailed_econ,total_building_area,urban_rural,year_constructed,sample_weight_hvac,regional_site_sqft_represented,regional_site_conditioned_sqft_represented
947,12419,7236,20744,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,98.75,0.077436,4.0,472815.7047,63.0,0.053074,3.0,324064.0104,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,104.75,2250.0,Primary,Primary,0,1.0,17.0,Lennox,LGA060HS2G,Single Zone,,,0.0,1.5,"Condenser,Exhaust,Supply",0.33,None,Economizer/Motorized louvers,,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Department Store,30530,Urban,2002,1.0,6105890.086,6105890.086
948,12419,7236,20745,Suspended Unitary Heater,,NG,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,78.0,0.0,Supplemental,,0,1.0,0.0,Lennox,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,Full Electronic (Programmable thermostat),HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Department Store,30530,Urban,2002,1.0,6105890.086,6105890.086
949,12419,7236,20746,Other,Customer entrance door air curtain heater,Electricity,,,136.48568,0.107027,3.0,653495.0983,0.0,0.0,0.0,0.0,,,0,0,0,78.0,2618.0,Primary,,0,2.0,0.0,Powered Aire,CED-2-72E,Single Zone,,,0.0,1.0,Supply,0.0,None,,,Full Electronic (Programmable thermostat),HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Department Store,30530,Urban,2002,1.0,6105890.086,6105890.086
950,22659,7238,20753,Radiant floor,,Electricity,,Electric Resistance Heating,17.06071,1.0,1.0,702409.6152,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,0.0,,,Single Zone,,,0.0,0.0,,0.0,None,,,Full DDC,HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Beer/Wine/Or Liquor Store,2604,Rural,2014,1.0,702409.6152,702409.6152
951,21182,7242,20764,Packaged Terminal AC (PTAC) w/heat,,Electricity,Electric strip heat,Electric Resistance Heating,680.0,1.0,1.0,589508.2464,700.0,1.0,1.0,589508.2464,Packaged Terminal AC (PTAC) w/heat,,0,0,0,168.0,200.0,Primary,Primary,0,100.0,7.0,Amana,PTH07,Single Zone,,,0.0,0.25,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),"C,HT",,Not Applicable,Not Applicable,Lodging,Lodging - Motel,28910,Urban,1981,1.0,589508.2464,589508.2464
952,19790,7245,20771,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,148.0,0.09793500000000001,4.0,4101415.349,97.0,0.147121,3.0,6161273.575,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,58.0,0.0,Primary,Primary,0,1.0,6.0,carrier,48tcea09b2a0b0a0,Single Zone,,,0.0,2.75,"Condenser,Exhaust,Supply",0.5,None,Louvers (unknown if motorized/economizer),Fixed position open louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
953,19790,7245,20772,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,279.0,0.184621,3.0,7731734.346,177.0,0.268459,1.0,11242782.08,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,58.0,0.0,Primary,Primary,0,3.0,6.0,carrier,48tcea06b2a5a0b0a0,Single Zone,,,1.0,2.75,"Condenser,Exhaust,Supply",0.5,,Louvers (unknown if motorized/economizer),Fixed position open louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
954,19790,7245,20773,Ductless Mini-Split HP,,Electricity,Electric strip heat,Electric Resistance Auxiliary Heating,55.2,0.036527,8.0,1529712.549,44.0,0.066735,6.0,2794791.988,Ductless Mini-Split HP,,0,0,0,58.0,883.0,Primary,Primary,0,2.0,6.0,carrier,lsu240hsv3,Single Zone,Ductless Mini-Split HP,,1.0,0.0,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),"C,HT",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
955,19790,7245,20774,Ductless Mini-Split HP,,Electricity,Electric strip heat,Electric Resistance Auxiliary Heating,9.0,0.005954999999999999,9.0,249389.1704,9.0,0.01365,9.0,571647.7206,Ductless Mini-Split HP,,0,0,0,58.0,350.0,Primary,Primary,0,1.0,6.0,lg,lsu091hsv2,Single Zone,Ductless Mini-Split HP,,1.0,0.0,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),"C,HT",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
956,19790,7245,20775,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,296.0,0.19587000000000002,2.0,8202830.698,176.0,0.266942,2.0,11179251.71,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,58.0,0.0,Primary,Primary,0,2.0,6.0,carrier,48tcea08b2a5a0b0a0,Single Zone,,,0.0,3.0,"Condenser,Exhaust,Supply",0.875,None,Louvers (unknown if motorized/economizer),Motorized louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
957,19790,7245,20776,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,93.0,0.06154,7.0,2577230.8219999997,34.6,0.052478,7.0,2197723.742,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,58.0,0.0,Primary,Primary,0,1.0,6.0,carrier,48tcea04a2a5a0boao,Single Zone,,,0.0,1.0,"Condenser,Exhaust,Supply",0.33,None,Louvers (unknown if motorized/economizer),,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
958,19790,7245,20777,,,,,,0.0,0.0,0.0,0.0,15.218153,0.023081,8.0,966608.1347,AHU with DX coil,,0,0,0,58.0,2250.0,,Primary,0,1.0,0.0,bdp,fa4cnbo6000aaaa,Single Zone,,,0.0,0.75,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),C,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
959,19790,7245,20778,,,,,,0.0,0.0,0.0,0.0,60.0,0.091003,4.0,3811110.441,Rooftop Unit AC (RTU-AC),,0,0,0,58.0,2100.0,,Primary,0,1.0,0.0,carrier,50tm 006 a 501,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Fixed-position louvers,Fixed position open louvers,Full Electronic (Programmable thermostat),"C,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
960,19790,7245,20779,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Other,swamp cooler,0,0,0,58.0,14000.0,,Primary,0,3.0,0.0,champion,14000 dd,Single Zone,,,0.0,1.5,Supply,0.0,None,,,Full Electronic (Programmable thermostat),C,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
961,19790,7245,20780,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,96.0,0.063525,6.0,2660360.546,46.5,0.07052699999999999,5.0,2953596.981,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,58.0,2700.0,Primary,Primary,0,1.0,0.0,lennox,gcs16 048 120,Single Zone,,,1.0,0.75,"Condenser,Supply",0.0,None,Fixed-position louvers,Fixed position open louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
962,19790,7245,20781,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,,,0,1.0,0.0,,,Single Zone,,,0.0,0.0,Supply,0.0,,Fixed-position louvers,,Full Electronic (Programmable thermostat),V,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
963,19790,7245,20782,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,58.0,0.0,Primary,Primary,0,1.0,0.0,,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Fixed position open louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
964,19790,7245,20783,Suspended Unitary Heater,,Oil,,,400.0,0.26469000000000004,1.0,11084940.3,0.0,0.0,0.0,0.0,,,0,0,0,58.0,5500.0,Primary,,0,1.0,0.0,clean burn,cb 5000,Single Zone,,,0.0,2.0,"Exhaust,Supply",0.1,None,,,Full Electronic (Programmable thermostat),HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
965,19790,7245,20784,Suspended Unitary Heater,,NG,,,135.0,0.08933200000000001,5.0,3741130.709,0.0,0.0,0.0,0.0,,,0,0,0,168.0,2180.0,Supplemental,,0,1.0,0.0,modine,pdp150ae0130,Single Zone,,,0.0,0.25,Supply,0.0,None,,,Full Electronic (Programmable thermostat),HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,42075,Urban,1980,1.0,45209929.05,41878953.89
966,12744,7246,20785,Suspended Unitary Heater,,Electricity,,Electric Resistance Heating,19.653938,1.0,1.0,365018.9199,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,0.0,King,Kbp2406,Single Zone,,,0.0,0.0,Supply,0.0,None,,,"Hybrid-Electric,Hybrid-Pneumatic",HT,,Not Applicable,Not Applicable,Assembly,Assembly - Other Assembly,1440,Rural,1980,1.0,501552.7144,365018.9199
967,21688,7247,20786,Rooftop Unit AC (RTU-AC) w/heat,,NG,Furnace,,96.0,0.603773,1.0,50170.70455,36.0,0.428571,2.0,35612.24007,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,101.5,0.0,Primary,Primary,0,1.0,14.0,Trane,YSC036A1,,,,0.0,1.2,"Condenser,Return,Supply",0.0,None,Fixed-position louvers,Fixed position open louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Veterinarian Office/Clinic,3150,Urban,1974,1.0,83095.30992,83095.30992
968,21688,7247,20787,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,63.0,0.396226,2.0,32924.52227,48.0,0.5714279999999999,1.0,47482.98676,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,101.5,0.0,Primary,Primary,0,1.0,14.0,Trane,YSC048A1RMA0DRG,,,,0.0,1.0,"Condenser,Return,Supply",0.0,None,Fixed-position louvers,Fixed position open louvers,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Veterinarian Office/Clinic,3150,Urban,1974,1.0,83095.30992,83095.30992
969,19677,7290,21068,Packaged Terminal AC (PTAC) w/heat,,Electricity,,Electric Resistance Heating,806.118548,0.9350430000000001,1.0,3710577.1289999997,607.5,1.0,1.0,3968349.187,Packaged Terminal AC (PTAC) w/heat,,0,0,0,168.0,0.0,Primary,Primary,0,12.0,15.0,Amana,PTC09335G,Single Zone,,,0.0,0.04,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),"C,HT",,Not Applicable,Not Applicable,Lodging,Lodging - Motel,26310,Urban,1992,5.625,3991103.482,3968349.187
970,19677,7290,21069,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Room AC (RAC),,0,0,0,168.0,0.0,,Primary,0,1.0,0.0,Danby,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),C,,Not Applicable,Not Applicable,Lodging,Lodging - Motel,26310,Urban,1992,1.0,3991103.482,3968349.187
971,19677,7290,21070,Furnace,,NG,,,56.0,0.064956,2.0,257768.0898,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,0.0,Carrier,59SC2C060S141112,Single Zone,,,0.0,0.33,Supply,0.0,None,Fixed-position louvers,Another system controls exhaust air,Full Electronic (Programmable thermostat),"HT,V",,Not Applicable,Not Applicable,Lodging,Lodging - Motel,26310,Urban,1992,1.0,3991103.482,3968349.187
972,19677,7290,21071,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,,,0,1.0,0.0,york,n2ahd20a06c,Single Zone,,,0.0,0.0,Exhaust,0.75,,Fixed-position louvers,Fixed position open louvers,Full Electronic (Programmable thermostat),V,,Not Applicable,Not Applicable,Lodging,Lodging - Motel,26310,Urban,1992,1.0,3991103.482,3968349.187
973,10013,7292,21082,AHU with DX cooling and combustion heating,,NG,,,188.0,1.0,1.0,47192.59606,107.2,1.0,1.0,47192.59606,AHU with DX cooling and combustion heating,,0,0,0,168.0,1100.0,Primary,Primary,0,4.0,20.0,Trane,Txc030c,Single Zone,,,0.0,0.3,"Condenser,Supply",0.0,None,Fixed-position louvers,,Full DDC,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Retirement Home,6179,Urban,1999,1.0,608516.4102,47192.59606
974,10013,7293,21083,Packaged Terminal AC (PTAC) w/heat,,Electricity,,Electric Resistance Heating,950.0,0.481343,2.0,270189.2887,1020.0,1.0,1.0,561323.8141,Packaged Terminal AC (PTAC) w/heat,,0,0,0,168.0,340.0,Primary,Primary,0,100.0,20.0,Amana,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,73495,Urban,1999,1.0,608516.4102,561323.8141
975,10013,7293,21084,Wall-mount Unitary Heater,,Electricity,,Electric Resistance Heating,1023.6426,0.518656,1.0,291133.9641,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Supplemental,,0,100.0,20.0,Trane,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,73495,Urban,1999,1.0,608516.4102,561323.8141
976,10013,7293,21085,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,3000.0,Primary,Primary,0,2.0,19.0,Carrier ,40rm006,Single Zone,,,1.0,1.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,73495,Urban,1999,1.0,608516.4102,561323.8141
977,10013,7293,21086,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,1600.0,Primary,Primary,0,2.0,20.0,First co,48mbx4hw,Single Zone,,,1.0,0.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,73495,Urban,1999,1.0,608516.4102,561323.8141
978,10013,7293,21087,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,1850.0,Primary,Primary,0,1.0,20.0,Carrier ,40rm007,Single Zone,,,1.0,0.75,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,73495,Urban,1999,1.0,608516.4102,561323.8141
979,10013,7293,21088,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,2300.0,Primary,Primary,0,2.0,20.0,Carrier ,,Single Zone,,,1.0,0.75,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,73495,Urban,1999,1.0,608516.4102,561323.8141
980,21052,7307,21157,Water source heat pump,,Hot Water from Boiler,Electric strip heat,Electric Resistance Auxiliary Heating,0.0,1.0,1.0,945204.9663,1152.0,1.0,1.0,945204.9663,Water source heat pump,,0,0,0,45.0,1200.0,Primary,Primary,0,32.0,9.0,,,Single Zone,Water source heat pump,,0.0,0.5,"Condenser,Supply",0.0,None,Fixed-position louvers,Fixed position passive louvers,,"C,HT,V",,Natural Gas,Not Applicable,School,School - Elementary School,53000,Urban,1970,1.0,945204.9663,945204.9663
981,17393,7308,21158,,,,,,0.0,0.0,0.0,0.0,600.0,0.409165,2.0,7996595.022999999,Other,Condensing Unit with indoor unit (unable to access indoor unit),0,0,0,168.0,0.0,,Primary,0,10.0,19.0,Goodman,CK60-1C,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),C,,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,51650,Urban,2000,1.0,19543692.7,19543692.7
982,17393,7308,21159,Ductless Mini-Split HP,,Electricity,,,12.5,0.018788,2.0,367186.8984,12.0,0.008183,3.0,159926.0373,Ductless Mini-Split HP,,0,0,0,168.0,0.0,Primary,Primary,0,1.0,19.0,Mitsubishi ,PUY-A12NHA,Single Zone,Ductless Mini-Split HP,,0.0,0.25,"Condenser,Supply",0.0,None,,,Full Electronic (Programmable thermostat),"C,HT",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,51650,Urban,2000,1.0,19543692.7,19543692.7
983,17393,7308,21160,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Other,Condensing Unit with indoor unit (unable to access indoor unit),0,0,0,168.0,0.0,,Primary,0,1.0,19.0,Enviromaster International INC,SCC09AA0000AA0A,Single Zone,,,0.0,0.25,"Condenser,Supply",0.0,,,,Full Electronic (Programmable thermostat),C,,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,51650,Urban,2000,1.0,19543692.7,19543692.7
984,17393,7308,21161,Packaged Terminal AC (PTAC) w/heat,,Electricity,,Electric Resistance Heating,652.8,0.981211,1.0,19176486.26,854.4,0.582651,1.0,11387152.09,Packaged Terminal AC (PTAC) w/heat,,0,0,0,28.0,0.0,Primary,Primary,0,96.0,19.0,Amana,PTC093D25ARDB,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,Fixed-position louvers,,Full Electronic (Programmable thermostat),"C,HT,V",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,51650,Urban,2000,1.0,19543692.7,19543692.7
985,14992,7310,21171,Water source heat pump,,Hot Water from Boiler,,,0.0,0.5156649999999999,1.0,3687371.6139999996,2745.0,0.673413,1.0,4815382.041,Water source heat pump,,0,0,0,28.0,305.0,Primary,Primary,0,225.0,18.0,Climatmaster,Vs012,Single Zone,Water source heat pump,,0.0,0.1,Supply,0.0,None,Fixed-position louvers,Fixed position open louvers,Hybrid-Pneumatic,"C,HT,V",,Natural Gas,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
986,14992,7310,21172,Water source heat pump,,Hot Water from Boiler,,,0.0,0.07562999999999999,5.0,540808.306,660.0,0.161913,2.0,1157793.1409999998,Water source heat pump,,0,0,0,28.0,610.0,Primary,Primary,0,33.0,18.0,Climatmaster,Vs019,Single Zone,Water source heat pump,,0.0,0.125,Supply,0.0,None,Fixed-position louvers,Fixed position open louvers,Hybrid-Pneumatic,"C,HT,V",,Natural Gas,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
987,14992,7310,21173,Ductless Mini-Split HP,,Electricity,,,11.25,0.0044340000000000004,7.0,31706.25452,11.25,0.002759,7.0,19728.81286,Ductless Mini-Split HP,,0,0,0,168.0,0.0,,Primary,0,1.0,18.0,Mitsubishi,,Single Zone,Ductless Mini-Split HP,,0.0,0.0,"Condenser,Supply",0.0,None,,,Hybrid-Pneumatic,"C,HT",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.25,8764341.634,7150711.437999999
988,14992,7310,21174,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,251.0,0.09894299999999999,3.0,707512.8418,300.0,0.07359700000000001,3.0,526270.9097,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,10000.0,Primary,Primary,0,1.0,1.0,Carrier,48tcced25a7a6___0g0,Single Zone,,,0.0,10.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Motorized louvers,Hybrid-Pneumatic,"C,HT,V",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
989,14992,7310,21175,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,222.75,0.08780700000000001,4.0,627882.5192,288.0,0.070653,4.0,505219.2152,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,9600.0,Primary,Primary,0,1.0,18.0,Carrier,48tjd024,Single Zone,,,0.0,10.0,"Condenser,Return,Supply",6.0,None,Economizer/Motorized louvers,Motorized louvers,Hybrid-Pneumatic,"C,HT,V",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
990,14992,7310,21176,Ductless Mini-Split HP,,Electricity,Electric strip heat,Electric Resistance Auxiliary Heating,0.0,0.0,8.0,0.0,36.0,0.008831,5.0,63147.93271,Ductless Mini-Split HP,,0,0,0,168.0,870.0,Primary,Primary,0,1.0,18.0,Carrier,40qae036,Single Zone,Ductless Mini-Split HP,,0.0,0.0,"Condenser,Supply",0.0,None,,,Hybrid-Pneumatic,"C,HT",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
991,14992,7310,21177,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.209713,2.0,1499597.148,0.0,0.0,8.0,0.0,AHU with DX cooling and hydronic heating,,1,0,1,168.0,5500.0,Primary,Primary,0,1.0,18.0,Dectron,Dsv-060-43,Single Zone,,,0.0,5.0,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Motorized louvers,Hybrid-Pneumatic,"C,HT,V",,Natural Gas,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
992,14992,7310,21178,Ductless Mini-Split HP,,Electricity,,,19.8,0.0078049999999999994,6.0,55811.30277,36.0,0.008831,6.0,63147.93271,Ductless Mini-Split HP,,0,0,0,168.0,870.0,Primary,Primary,0,1.0,18.0,Carrier,30qr-c036,Single Zone,Ductless Mini-Split HP,,0.0,0.0,"Condenser,Supply",0.0,None,,,Hybrid-Pneumatic,"C,HT",,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
993,14992,7310,21179,Suspended Unitary Heater,,NG,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,18.0,Reznor,,Single Zone,,,0.0,0.05,Supply,0.0,None,,,Hybrid-Pneumatic,HT,,Not Applicable,Not Applicable,Lodging,Lodging - Hotel,339563,Urban,2001,1.0,8764341.634,7150711.437999999
994,14887,7311,21180,Furnace,,NG,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,50.0,0.0,Primary,,0,1.0,0.0,Amana,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,Full DDC,"HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,6000,Urban,1996,1.0,4243003.649,2121501.825
995,14887,7311,21181,Room HP (RHP),,NG,Electric strip heat,Electric Resistance Auxiliary Heating,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Room HP (RHP),,0,0,0,50.0,0.0,Primary,Primary,0,3.0,0.0,Amana,ABCH2400MBN,Single Zone,Room HP (RHP),,0.0,0.0,"Condenser,Supply",0.0,,,,Full DDC,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,6000,Urban,1996,1.0,4243003.649,2121501.825
996,14887,7311,21182,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cabinet-style fan coil unit,,0,0,0,50.0,0.0,,Primary,0,1.0,0.0,Amana,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,Full DDC,"C,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,6000,Urban,1996,1.0,4243003.649,2121501.825
997,14887,7312,21183,Suspended Unitary Heater,,NG,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,5.0,0.0,Primary,,0,1.0,0.0,Reznor,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,Full Pneumatic,HT,,Not Applicable,Not Applicable,Warehouse,Warehouse  - Other Warehouse,2000,Urban,1996,1.0,4243003.649,424300.3649
998,14887,7313,21184,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,1.0,3.0,Trane,4A7A4030L1000AA,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,,,,,"C,HT,V",,Not Applicable,Not Applicable,Other,Other - Fire Station,1000,Urban,1996,1.0,4243003.649,1414334.55
